rec_est_id;rec_month_part;rec_year_part;rec_month_mf_antecipated;rec_month_mf_not_antecipated;rec_month_qtd_mov;rec_registered_month;emission_bill;linkou;linkou_pix;payment_bill_card;pos;pos_pix;tef;qtd_produtos;rec_monthly_category
17385;4;2021;12929.92;0.0;41.0;1.0;0;0;0;0;1;0;0;1;3
17385;5;2021;27825.5;0.0;68.0;2.0;0;0;0;0;1;0;0;1;3
17385;6;2021;21929.32;0.0;56.0;3.0;0;0;0;0;1;0;0;1;3
17385;7;2021;12238.619999999999;0.0;48.0;4.0;0;0;0;0;1;0;0;1;3
17385;8;2021;12506.68;0.0;57.0;5.0;0;0;0;0;1;0;0;1;3
17385;9;2021;10598.18;0.0;40.0;6.0;0;0;0;0;1;0;0;1;3
17391;5;2021;5357.71;0.0;21.0;2.0;0;0;0;0;1;0;0;1;3
17391;7;2021;2497.32;0.0;19.0;4.0;0;0;0;0;1;0;0;1;5
17394;4;2021;24836.0;0.0;138.0;1.0;0;0;0;0;1;0;0;1;3
17394;5;2021;35329.0;0.0;135.0;2.0;0;0;0;0;1;0;0;1;3
17394;6;2021;15950.0;0.0;29.0;3.0;0;0;0;0;1;0;0;1;3
17415;5;2021;4500.1;0.0;2.0;2.0;0;0;0;0;1;0;0;1;5
17415;11;2021;6800.0;0.0;2.0;8.0;0;0;0;0;1;0;0;1;5
17520;2;2022;11715.0;0.0;26.0;11.0;0;0;0;0;1;0;0;1;3
17520;3;2022;7575.0;0.0;17.0;12.0;0;0;0;0;1;0;0;1;3
17529;2;2022;218.0;0.0;11.0;11.0;0;0;0;0;1;0;0;1;3
17529;3;2022;51.0;0.0;3.0;12.0;0;0;0;0;1;0;0;1;3
17529;1;2023;18.0;0.0;2.0;22.0;0;0;0;0;1;0;0;1;5
17550;4;2021;27920.58;0.0;33.0;1.0;0;0;0;0;1;0;0;1;3
17550;5;2021;56281.979999999996;0.0;57.0;2.0;0;0;0;0;1;0;0;1;3
17550;6;2021;52556.5;0.0;56.0;3.0;0;0;0;0;1;0;0;1;3
17550;7;2021;47002.7;0.0;59.0;4.0;0;0;0;0;1;0;0;1;3
17550;8;2021;58410.17999999999;0.0;59.0;5.0;0;0;0;0;1;0;0;1;3
17550;9;2021;42060.53;0.0;36.0;6.0;0;0;0;0;1;0;0;1;3
17550;10;2021;7663.16;0.0;12.0;7.0;0;0;0;0;1;0;0;1;3
17625;5;2021;39327.35;0.0;43.0;1.0;0;0;0;0;1;0;0;1;3
17625;6;2021;46172.020000000004;0.0;51.0;2.0;0;0;0;0;1;0;0;1;3
17625;7;2021;37624.490000000005;0.0;45.0;3.0;0;0;0;0;1;0;0;1;3
17625;8;2021;21681.49;0.0;27.0;4.0;0;0;0;0;1;0;0;1;3
17709;5;2021;26396.52;0.0;142.0;1.0;0;0;0;0;1;0;0;1;3
17709;6;2021;17038.25;0.0;89.0;2.0;0;0;0;0;1;0;0;1;3
17715;5;2021;22341.47;0.0;35.0;1.0;0;0;0;0;1;0;0;1;3
17715;6;2021;15701.66;0.0;32.0;2.0;0;0;0;0;1;0;0;1;3
17715;7;2021;11347.84;0.0;23.0;3.0;0;0;0;0;1;0;0;1;3
17717;5;2021;10461.04;0.0;252.0;1.0;0;0;0;0;1;0;0;1;3
17717;6;2021;16114.900000000001;0.0;318.0;2.0;0;0;0;0;1;0;0;1;3
17717;7;2021;15369.75;183.6;307.0;3.0;0;0;0;0;1;0;0;1;3
17717;8;2021;13495.91;183.6;290.0;4.0;0;0;0;0;1;0;0;1;3
17717;9;2021;7943.41;0.0;168.0;5.0;0;0;0;0;1;0;0;1;3
17720;5;2021;16000.529999999999;0.0;64.0;1.0;0;0;0;0;1;0;0;1;3
17720;6;2021;17348.47;0.0;35.0;2.0;0;0;0;0;1;0;0;1;3
17720;7;2021;13073.720000000001;0.0;37.0;3.0;0;0;0;0;1;0;0;1;3
17720;8;2021;11671.8;0.0;27.0;4.0;0;0;0;0;1;0;0;1;3
17859;5;2021;1382.01;0.0;6.0;1.0;0;0;0;0;1;0;0;1;3
17859;6;2021;1882.0;0.0;7.0;2.0;0;0;0;0;1;0;0;1;3
17859;7;2021;1300.0;0.0;6.0;3.0;0;0;0;0;1;0;0;1;3
17859;8;2021;1200.0;0.0;6.0;4.0;0;0;0;0;1;0;0;1;3
17859;10;2021;601.0;0.0;4.0;6.0;0;0;0;0;1;0;0;1;5
17869;5;2021;32889.96;0.0;119.0;1.0;0;0;0;0;1;0;0;1;3
17869;6;2021;43119.07;0.0;155.0;2.0;0;0;0;0;1;0;0;1;3
17869;7;2021;29949.309999999998;0.0;147.0;3.0;0;0;0;0;1;0;0;1;3
17869;8;2021;30525.309999999998;0.0;123.0;4.0;0;0;0;0;1;0;0;1;3
17885;6;2021;3911.27;0.0;11.0;2.0;0;0;0;0;1;0;0;1;5
17885;7;2021;9209.05;0.0;13.0;3.0;0;0;0;0;1;0;0;1;3
17885;8;2021;5512.0;0.0;6.0;4.0;0;0;0;0;1;0;0;1;3
17908;5;2021;4936.87;0.0;61.0;1.0;0;0;0;0;1;0;0;1;3
17908;6;2021;8214.7;0.0;100.0;2.0;0;0;0;0;1;0;0;1;3
17908;7;2021;8230.07;0.0;127.0;3.0;0;0;0;0;1;0;0;1;3
17908;8;2021;6959.0199999999995;0.0;114.0;4.0;0;0;0;0;1;0;0;1;3
17908;9;2021;3932.6;0.0;52.0;5.0;0;0;0;0;1;0;0;1;3
17908;10;2021;1188.81;0.0;12.0;6.0;0;0;0;0;1;0;0;1;3
17912;5;2021;17451.0;0.0;43.0;1.0;0;0;0;0;1;0;0;1;3
17912;6;2021;21433.0;0.0;49.0;2.0;0;0;0;0;1;0;0;1;3
17912;7;2021;22832.0;0.0;42.0;3.0;0;0;0;0;1;0;0;1;3
17912;8;2021;11080.0;0.0;21.0;4.0;0;0;0;0;1;0;0;1;3
18091;2;2022;235.0;0.0;8.0;10.0;0;0;0;0;1;0;0;1;3
18091;3;2022;88.25;0.0;4.0;11.0;0;0;0;0;1;0;0;1;3
18095;5;2021;548.73;0.0;21.0;1.0;0;0;0;0;1;0;0;1;3
18095;6;2021;448.0;0.0;16.0;2.0;0;0;0;0;1;0;0;1;3
18095;7;2021;430.0;0.0;14.0;3.0;0;0;0;0;1;0;0;1;3
18098;5;2021;8181.0;0.0;25.0;1.0;0;0;0;0;1;0;0;1;3
18098;6;2021;14145.0;0.0;49.0;2.0;0;0;0;0;1;0;0;1;3
18098;7;2021;13488.41;0.0;52.0;3.0;0;0;0;0;1;0;0;1;3
18135;5;2021;8115.6900000000005;0.0;141.0;1.0;0;0;0;0;1;0;0;1;3
18135;6;2021;8895.34;0.0;172.0;2.0;0;0;0;0;1;0;0;1;3
18135;7;2021;4602.43;0.0;124.0;3.0;0;0;0;0;1;0;0;1;3
18135;8;2021;4129.84;0.0;70.0;4.0;0;0;0;0;1;0;0;1;3
18135;9;2021;3490.59;0.0;48.0;5.0;0;0;0;0;1;0;0;1;3
18135;10;2021;885.81;0.0;22.0;6.0;0;0;0;0;1;0;0;1;3
18150;5;2021;33494.0;0.0;21.0;1.0;0;0;0;0;1;0;0;1;3
18150;6;2021;30709.4;0.0;23.0;2.0;0;0;0;0;1;0;0;1;3
18150;7;2021;14667.74;0.0;16.0;3.0;0;0;0;0;1;0;0;1;3
18150;8;2021;15310.150000000001;0.0;14.0;4.0;0;0;0;0;1;0;0;1;3
18183;5;2021;31195.4;0.0;156.0;1.0;0;0;0;0;1;0;0;1;3
18183;6;2021;54322.270000000004;0.0;292.0;2.0;0;0;0;0;1;0;0;1;3
18183;7;2021;46175.619999999995;0.0;321.0;3.0;0;0;0;0;1;0;0;1;3
18183;8;2021;35152.8;0.0;293.0;4.0;0;0;0;0;1;0;0;1;3
18183;9;2021;24964.23;0.0;199.0;5.0;0;0;0;0;1;0;0;1;3
18186;5;2021;13313.039999999999;0.0;9.0;1.0;0;0;0;0;1;0;0;1;3
18186;6;2021;6995.82;0.0;5.0;2.0;0;0;0;0;1;0;0;1;3
18186;7;2021;12918.69;0.0;5.0;3.0;0;0;0;0;1;0;0;1;3
18186;8;2021;12455.01;0.0;6.0;4.0;0;0;0;0;1;0;0;1;3
18195;5;2021;1825.33;0.0;44.0;1.0;0;0;0;0;1;0;0;1;3
18195;6;2021;3177.31;0.0;61.0;2.0;0;0;0;0;1;0;0;1;3
18195;7;2021;2266.36;0.0;41.0;3.0;0;0;0;0;1;0;0;1;3
18203;2;2022;14388.990000000002;5335.22;111.0;10.0;0;1;0;0;1;0;0;2;3
18203;3;2022;6286.62;1621.84;42.0;11.0;0;0;0;0;1;0;0;1;3
18203;6;2022;1214.72;0.0;13.0;14.0;0;0;0;0;1;0;0;1;5
18203;7;2022;675.82;0.0;13.0;15.0;0;0;0;0;1;0;0;1;3
18203;8;2022;2980.04;0.0;36.0;16.0;0;0;0;0;1;0;0;1;3
18211;5;2021;30751.010000000002;0.0;280.0;1.0;0;0;0;0;1;0;0;1;3
18211;6;2021;41826.990000000005;0.0;388.0;2.0;0;0;0;0;1;0;0;1;3
18211;7;2021;47606.990000000005;0.0;422.0;3.0;0;0;0;0;1;0;0;1;3
18211;8;2021;29801.0;0.0;254.0;4.0;0;0;0;0;1;0;0;1;3
18222;5;2021;1390.1;0.0;25.0;1.0;0;0;0;0;1;0;0;1;3
18222;6;2021;1172.0;0.0;19.0;2.0;0;0;0;0;1;0;0;1;3
18222;7;2021;478.0;0.0;12.0;3.0;0;0;0;0;1;0;0;1;3
18222;8;2021;603.0;0.0;15.0;4.0;0;0;0;0;1;0;0;1;3
18222;9;2021;775.0;0.0;15.0;5.0;0;0;0;0;1;0;0;1;3
18222;10;2021;635.0;0.0;11.0;6.0;0;0;0;0;1;0;0;1;3
18222;11;2021;355.0;0.0;6.0;7.0;0;0;0;0;1;0;0;1;3
18228;5;2021;33301.5;0.0;64.0;1.0;0;0;0;0;1;0;0;1;3
18228;6;2021;40089.72;0.0;81.0;2.0;0;0;0;0;1;0;0;1;3
18237;5;2021;9981.91;0.0;120.0;1.0;0;0;0;0;1;0;0;1;3
18237;6;2021;12386.36;0.0;147.0;2.0;0;0;0;0;1;0;0;1;3
18237;7;2021;13098.64;0.0;133.0;3.0;0;0;0;0;1;0;0;1;3
18237;8;2021;11905.13;0.0;128.0;4.0;0;0;0;0;1;0;0;1;3
18237;9;2021;5430.07;0.0;78.0;5.0;0;0;0;0;1;0;0;1;3
18238;7;2021;63018.020000000004;0.0;203.0;3.0;0;0;0;0;1;0;0;1;3
18238;8;2021;73103.01000000001;0.0;241.0;4.0;0;0;0;0;1;0;0;1;3
18238;9;2021;73875.01000000001;0.0;220.0;5.0;0;0;0;0;1;0;0;1;3
18238;10;2021;60925.0;0.0;191.0;6.0;0;0;0;0;1;0;0;1;3
18238;11;2021;35065.0;0.0;120.0;7.0;0;0;0;0;1;0;0;1;3
18251;7;2021;30707.29;0.0;53.0;3.0;0;0;0;0;1;0;0;1;3
18251;8;2021;22717.08;0.0;47.0;4.0;0;0;0;0;1;0;0;1;3
18251;9;2021;9312.650000000001;0.0;30.0;5.0;0;0;0;0;1;0;0;1;3
18251;10;2021;7060.36;0.0;22.0;6.0;0;0;0;0;1;0;0;1;3
18251;11;2021;12760.2;0.0;20.0;7.0;0;0;0;0;1;0;0;1;3
18251;12;2021;7584.72;0.0;10.0;8.0;0;0;0;0;1;0;0;1;3
18332;5;2021;80.14999999999999;0.0;3.0;1.0;0;0;0;0;1;0;0;1;3
18332;6;2021;4098.05;0.0;5.0;2.0;0;0;0;0;1;0;0;1;3
18332;7;2021;6208.0;0.0;6.0;3.0;0;0;0;0;1;0;0;1;3
18332;8;2021;3190.0;0.0;4.0;4.0;0;0;0;0;1;0;0;1;3
18354;7;2021;25251.78;0.0;47.0;3.0;0;0;0;0;1;0;0;1;3
18354;8;2021;27222.940000000002;0.0;49.0;4.0;0;0;0;0;1;0;0;1;3
18354;9;2021;23658.08;0.0;46.0;5.0;0;0;0;0;1;0;0;1;3
18354;10;2021;23986.440000000002;0.0;32.0;6.0;0;0;0;0;1;0;0;1;3
18403;2;2022;31322.77;0.0;639.0;10.0;0;0;0;0;1;0;0;1;3
18403;3;2022;17155.57;0.0;356.0;11.0;0;0;0;0;1;0;0;1;3
18450;5;2021;1439.4;0.0;117.0;1.0;0;0;0;0;1;0;0;1;3
18450;6;2021;2602.8;0.0;160.0;2.0;0;0;0;0;1;0;0;1;3
18450;7;2021;2407.16;0.0;70.0;3.0;0;0;0;0;1;0;0;1;3
18465;6;2021;251.13;0.0;11.0;2.0;0;0;0;0;1;0;0;1;3
18465;7;2021;369.38;0.0;12.0;3.0;0;0;0;0;1;0;0;1;3
18465;8;2021;403.38;0.0;12.0;4.0;0;0;0;0;1;0;0;1;3
18500;5;2021;11675.0;0.0;12.0;1.0;0;0;0;0;1;0;0;1;3
18500;6;2021;16790.0;0.0;18.0;2.0;0;0;0;0;1;0;0;1;3
18500;7;2021;12220.0;0.0;12.0;3.0;0;0;0;0;1;0;0;1;3
18500;8;2021;1820.0;0.0;4.0;4.0;0;0;0;0;1;0;0;1;3
18551;5;2021;1716.05;0.0;17.0;1.0;0;0;0;0;1;0;0;1;3
18551;6;2021;5996.06;0.0;36.0;2.0;0;0;0;0;1;0;0;1;3
18551;7;2021;9326.02;0.0;39.0;3.0;0;0;0;0;1;0;0;1;3
18551;8;2021;5776.0;0.0;22.0;4.0;0;0;0;0;1;0;0;1;3
18551;10;2021;2931.0;0.0;6.0;6.0;0;0;0;0;1;0;0;1;5
18552;5;2021;2395.0;0.0;26.0;1.0;0;0;0;0;1;0;0;1;3
18552;6;2021;2190.0;0.0;27.0;2.0;0;0;0;0;1;0;0;1;3
18560;5;2021;2597.0;0.0;31.0;1.0;0;0;0;0;1;0;0;1;3
18560;6;2021;4892.0;0.0;48.0;2.0;0;0;0;0;1;0;0;1;3
18560;7;2021;4540.0;0.0;51.0;3.0;0;0;0;0;1;0;0;1;3
18560;8;2021;2980.0;0.0;40.0;4.0;0;0;0;0;1;0;0;1;3
18606;5;2021;3544.01;0.0;33.0;1.0;0;0;0;0;1;0;0;1;3
18606;6;2021;4751.0;0.0;61.0;2.0;0;0;0;0;1;0;0;1;3
18606;7;2021;3147.0;0.0;65.0;3.0;0;0;0;0;1;0;0;1;3
18646;6;2021;14577.650000000001;0.0;244.0;2.0;0;0;0;0;1;0;0;1;3
18646;7;2021;5578.5;0.0;112.0;3.0;0;0;0;0;1;0;0;1;3
18646;8;2021;4445.799999999999;0.0;78.0;4.0;0;0;0;0;1;0;0;1;3
18656;7;2021;18766.989999999998;0.0;137.0;3.0;0;0;0;0;1;0;0;1;3
18656;8;2021;11813.75;0.0;65.0;4.0;0;0;0;0;1;0;0;1;3
18656;9;2021;521.0;0.0;8.0;5.0;0;0;0;0;1;0;0;1;3
18656;10;2021;1588.02;0.0;12.0;6.0;0;0;0;0;1;0;0;1;3
18656;11;2021;2034.02;0.0;12.0;7.0;0;0;0;0;1;0;0;1;3
18787;6;2021;2103.39;0.0;17.0;1.0;0;0;0;0;1;0;0;1;3
18787;7;2021;3025.1499999999996;0.0;18.0;2.0;0;0;0;0;1;0;0;1;3
18787;8;2021;2922.87;0.0;18.0;3.0;0;0;0;0;1;0;0;1;3
18787;9;2021;3555.79;0.0;15.0;4.0;0;0;0;0;1;0;0;1;3
18789;6;2021;10715.01;0.0;46.0;1.0;0;0;0;0;1;0;0;1;3
18789;7;2021;7370.0;0.0;35.0;2.0;0;0;0;0;1;0;0;1;3
18789;8;2021;1810.0;0.0;11.0;3.0;0;0;0;0;1;0;0;1;3
18852;6;2021;39527.6;0.0;439.0;1.0;0;0;0;0;1;0;0;1;3
18852;7;2021;22374.55;0.0;245.0;2.0;0;0;0;0;1;0;0;1;3
18852;8;2021;1991.38;0.0;14.0;3.0;0;0;0;0;1;0;0;1;3
18852;9;2021;935.5;0.0;14.0;4.0;0;0;0;0;1;0;0;1;3
18852;10;2021;1029.04;0.0;20.0;5.0;0;0;0;0;1;0;0;1;3
18852;11;2021;906.23;0.0;23.0;6.0;0;0;0;0;1;0;0;1;3
18852;12;2021;882.78;0.0;18.0;7.0;0;0;0;0;1;0;0;1;3
18855;6;2021;28511.45;0.0;17.0;1.0;0;0;0;0;1;0;0;1;3
18855;7;2021;51505.0;0.0;6.0;2.0;0;0;0;0;1;0;0;1;3
18872;6;2021;1746.93;0.0;8.0;1.0;0;0;0;0;1;0;0;1;3
18872;7;2021;1977.49;0.0;5.0;2.0;0;0;0;0;1;0;0;1;3
18872;8;2021;3244.08;0.0;21.0;3.0;0;0;0;0;1;0;0;1;3
18872;9;2021;6833.54;0.0;18.0;4.0;0;0;0;0;1;0;0;1;3
18872;10;2021;4464.79;0.0;9.0;5.0;0;0;0;0;1;0;0;1;3
18872;11;2021;1802.04;0.0;22.0;6.0;0;0;0;0;1;0;0;1;3
18880;6;2021;28878.92;0.0;72.0;1.0;0;0;0;0;1;0;0;1;3
18880;7;2021;38978.42;0.0;65.0;2.0;0;0;0;0;1;0;0;1;3
18880;8;2021;35224.69;0.0;46.0;3.0;0;0;0;0;1;0;0;1;3
18903;6;2021;14063.8;0.0;32.0;1.0;0;0;0;0;1;0;0;1;3
18903;7;2021;5720.1;0.0;12.0;2.0;0;0;0;0;1;0;0;1;3
18903;8;2021;3090.1;0.0;7.0;3.0;0;0;0;0;1;0;0;1;3
18903;11;2021;2670.0;0.0;6.0;6.0;0;0;0;0;1;0;0;1;5
18906;6;2021;15374.0;0.0;26.0;1.0;0;0;0;0;1;0;0;1;3
18906;7;2021;30472.0;0.0;47.0;2.0;0;0;0;0;1;0;0;1;3
18906;8;2021;28627.0;0.0;51.0;3.0;0;0;0;0;1;0;0;1;3
18906;9;2021;13365.0;0.0;27.0;4.0;0;0;0;0;1;0;0;1;3
18909;6;2021;17105.5;0.0;30.0;1.0;0;0;0;0;1;0;0;1;3
18909;7;2021;27205.0;0.0;51.0;2.0;0;0;0;0;1;0;0;1;3
18909;8;2021;30662.0;0.0;57.0;3.0;0;0;0;0;1;0;0;1;3
18909;9;2021;20262.0;0.0;32.0;4.0;0;0;0;0;1;0;0;1;3
18944;6;2021;10578.4;0.0;25.0;1.0;0;0;0;0;1;0;0;1;3
18944;7;2021;11912.099999999999;0.0;32.0;2.0;0;0;0;0;1;0;0;1;3
18944;8;2021;15554.7;0.0;91.0;3.0;0;0;0;0;1;0;0;1;3
18963;6;2021;10729.19;0.0;18.0;1.0;0;0;0;0;1;0;0;1;3
18963;7;2021;11062.0;0.0;15.0;2.0;0;0;0;0;1;0;0;1;3
18963;8;2021;8945.7;0.0;10.0;3.0;0;0;0;0;1;0;0;1;3
18963;9;2021;5972.7;0.0;10.0;4.0;0;0;0;0;1;0;0;1;3
18973;6;2021;6806.4;0.0;249.0;1.0;0;0;0;0;1;0;0;1;3
18973;7;2021;8613.14;0.0;260.0;2.0;0;0;0;0;1;0;0;1;3
18973;8;2021;7844.06;0.0;265.0;3.0;0;0;0;0;1;0;0;1;3
18973;9;2021;4001.0600000000004;0.0;147.0;4.0;0;0;0;0;1;0;0;1;3
18991;6;2021;6931.0;0.0;7.0;1.0;0;0;0;0;1;0;0;1;3
18991;7;2021;7170.0;0.0;3.0;2.0;0;0;0;0;1;0;0;1;3
19047;7;2021;20163.65;0.0;27.0;2.0;0;0;0;0;1;0;0;1;3
19047;8;2021;14572.1;0.0;19.0;3.0;0;0;0;0;1;0;0;1;3
19047;9;2021;9268.0;0.0;11.0;4.0;0;0;0;0;1;0;0;1;3
19047;10;2021;6184.0;0.0;3.0;5.0;0;0;0;0;1;0;0;1;3
19096;6;2021;1237.1;0.0;8.0;1.0;0;0;0;0;1;0;0;1;3
19096;7;2021;1971.0;0.0;4.0;2.0;0;0;0;0;1;0;0;1;3
19096;8;2021;1831.0;0.0;2.0;3.0;0;0;0;0;1;0;0;1;3
19096;9;2021;854.9;0.0;3.0;4.0;0;0;0;0;1;0;0;1;3
19096;10;2021;674.9;0.0;3.0;5.0;0;0;0;0;1;0;0;1;3
19096;11;2021;450.0;0.0;2.0;6.0;0;0;0;0;1;0;0;1;3
19096;12;2021;410.0;0.0;2.0;7.0;0;0;0;0;1;0;0;1;3
19120;6;2021;5579.1;0.0;191.0;1.0;0;0;0;0;1;0;0;1;3
19120;7;2021;8513.6;0.0;311.0;2.0;0;0;0;0;1;0;0;1;3
19120;8;2021;4796.1;0.0;187.0;3.0;0;0;0;0;1;0;0;1;3
19156;8;2021;240.17;0.0;3.0;3.0;0;0;0;0;1;0;0;1;5
19156;9;2021;670.17;0.0;4.0;4.0;0;0;0;0;1;0;0;1;3
19156;10;2021;1970.0;0.0;7.0;5.0;0;0;0;0;1;0;0;1;3
19156;11;2021;1965.0;0.0;6.0;6.0;0;0;0;0;1;0;0;1;3
19156;12;2021;875.0;0.0;2.0;7.0;0;0;0;0;1;0;0;1;3
19180;6;2021;1730.49;0.0;80.0;1.0;0;0;0;0;1;0;0;1;3
19180;7;2021;347.2;0.0;8.0;2.0;0;0;0;0;1;0;0;1;3
19180;8;2021;853.4000000000001;0.0;17.0;3.0;0;0;0;0;1;0;0;1;3
19180;9;2021;1802.72;0.0;15.0;4.0;0;0;0;0;1;0;0;1;3
19211;6;2021;1797.89;0.0;11.0;1.0;0;0;0;0;1;0;0;1;3
19211;7;2021;442.7;0.0;18.0;2.0;0;0;0;0;1;0;0;1;3
19211;8;2021;1086.5;0.0;23.0;3.0;0;0;0;0;1;0;0;1;3
19211;9;2021;1353.5;0.0;29.0;4.0;0;0;0;0;1;0;0;1;3
19211;10;2021;1557.5;0.0;40.0;5.0;0;0;0;0;1;0;0;1;3
19211;11;2021;1563.5;0.0;28.0;6.0;0;0;0;0;1;0;0;1;3
19211;12;2021;2211.0;0.0;9.0;7.0;0;0;0;0;1;0;0;1;3
19262;7;2021;53352.62;0.0;743.0;2.0;0;0;0;0;1;0;0;1;3
19262;8;2021;55104.94;0.0;734.0;3.0;0;0;0;0;1;0;0;1;3
19262;9;2021;53410.43;0.0;722.0;4.0;0;0;0;0;1;0;0;1;3
19262;10;2021;43779.88;0.0;606.0;5.0;0;0;0;0;1;0;0;1;3
19370;6;2021;22575.97;0.0;33.0;1.0;0;0;0;0;1;0;0;1;3
19370;7;2021;29682.9;0.0;53.0;2.0;0;0;0;0;1;0;0;1;3
19370;8;2021;17064.52;0.0;32.0;3.0;0;0;0;0;1;0;0;1;3
19389;6;2021;2859.2;0.0;9.0;1.0;0;0;0;0;1;0;0;1;3
19389;9;2021;2884.0;0.0;8.0;4.0;0;0;0;0;1;0;0;1;5
19402;6;2021;7573.77;0.0;12.0;1.0;0;0;0;0;1;0;0;1;3
19402;7;2021;14147.79;0.0;18.0;2.0;0;0;0;0;1;0;0;1;3
19402;8;2021;12513.81;0.0;11.0;3.0;0;0;0;0;1;0;0;1;3
19402;9;2021;13127.33;0.0;10.0;4.0;0;0;0;0;1;0;0;1;3
19488;6;2021;6338.0;0.0;10.0;1.0;0;0;0;0;1;0;0;1;3
19488;7;2021;11074.8;0.0;13.0;2.0;0;0;0;0;1;0;0;1;3
19488;8;2021;6027.8;0.0;9.0;3.0;0;0;0;0;1;0;0;1;3
19488;9;2021;71.3;0.0;4.0;4.0;0;0;0;0;1;0;0;1;3
19524;6;2021;2907.04;0.0;32.0;1.0;0;0;0;0;1;0;0;1;3
19524;7;2021;3412.74;0.0;39.0;2.0;0;0;0;0;1;0;0;1;3
19566;7;2021;10951.0;0.0;18.0;2.0;0;0;0;0;1;0;0;1;3
19566;8;2021;6010.0;0.0;7.0;3.0;0;0;0;0;1;0;0;1;3
19591;3;2022;223.23;0.0;4.0;9.0;0;0;0;0;1;0;0;1;5
19591;5;2022;195.0;0.0;3.0;11.0;0;0;0;0;1;0;0;1;5
19616;2;2022;0.0;3270.0;27.0;8.0;0;0;0;0;1;0;0;1;3
19616;3;2022;0.0;2620.0;32.0;9.0;0;0;0;0;1;0;0;1;3
19616;4;2022;0.0;3190.0;26.0;10.0;0;0;0;0;1;0;0;1;3
19616;5;2022;0.0;3555.0;17.0;11.0;0;0;0;0;1;0;0;1;3
19616;6;2022;0.0;1555.0;9.0;12.0;0;0;0;0;1;0;0;1;3
19616;7;2022;0.0;1135.0;14.0;13.0;0;0;0;0;1;0;0;1;3
19616;8;2022;0.0;1975.0;20.0;14.0;0;0;0;0;1;0;0;1;3
19616;9;2022;0.0;3025.0;15.0;15.0;0;0;0;0;1;0;0;1;3
19616;10;2022;0.0;3470.0;20.0;16.0;0;0;0;0;1;0;0;1;3
19616;12;2022;0.0;1875.0;17.0;18.0;0;0;0;0;1;0;0;1;5
19616;1;2023;0.0;1594.0;16.0;19.0;0;0;0;0;1;0;0;1;3
19616;2;2023;0.0;1539.0;13.0;20.0;0;0;0;0;1;0;0;1;3
19630;7;2021;2945.63;0.0;98.0;1.0;0;0;0;0;1;0;0;1;3
19630;8;2021;1619.25;0.0;54.0;2.0;0;0;0;0;1;0;0;1;3
19646;2;2022;112410.57999999999;0.0;256.0;8.0;0;0;0;0;1;0;0;1;3
19646;3;2022;39346.49;1024.93;116.0;9.0;0;0;0;0;1;0;0;1;3
19646;4;2022;219.96;6244.59;90.0;10.0;0;0;0;0;1;0;0;1;3
19648;7;2021;14858.62;0.0;13.0;1.0;0;0;0;0;1;0;0;1;3
19648;8;2021;25760.629999999997;0.0;15.0;2.0;0;0;0;0;1;0;0;1;3
19648;9;2021;16427.05;0.0;12.0;3.0;0;0;0;0;1;0;0;1;3
19648;10;2021;12901.210000000001;0.0;13.0;4.0;0;0;0;0;1;0;0;1;3
19648;11;2021;10145.050000000001;0.0;10.0;5.0;0;0;0;0;1;0;0;1;3
19648;12;2021;5863.51;0.0;4.0;6.0;0;0;0;0;1;0;0;1;3
19665;7;2021;4369.92;0.0;8.0;1.0;0;0;0;0;1;0;0;1;3
19665;9;2021;7553.9;0.0;5.0;3.0;0;0;0;0;1;0;0;1;5
19702;7;2021;17036.41;0.0;6.0;1.0;0;0;0;0;1;0;0;1;3
19702;8;2021;1114.4;0.0;8.0;2.0;0;0;0;0;1;0;0;1;3
19702;9;2021;860.0;0.0;7.0;3.0;0;0;0;0;1;0;0;1;3
19753;10;2022;8530.0;0.0;5.0;16.0;0;0;0;0;1;0;0;1;5
19753;11;2022;18520.0;0.0;6.0;17.0;0;0;0;0;1;0;0;1;3
19768;7;2021;469.0;0.0;14.0;1.0;0;0;0;0;1;0;0;1;3
19768;8;2021;203.5;0.0;8.0;2.0;0;0;0;0;1;0;0;1;3
19825;7;2021;12589.1;0.0;33.0;1.0;0;0;0;0;1;0;0;1;3
19825;8;2021;32023.0;0.0;81.0;2.0;0;0;0;0;1;0;0;1;3
19825;9;2021;33151.0;1618.0;86.0;3.0;0;1;0;0;0;0;0;1;3
19825;9;2021;21768.0;3236.0;60.0;3.0;0;0;0;0;1;0;0;1;3
19834;7;2021;0.0;1920.02;6.0;1.0;0;0;0;0;1;0;0;1;3
19834;8;2021;0.0;1622.0;3.0;2.0;0;0;0;0;1;0;0;1;3
19834;10;2021;0.0;2240.0;2.0;4.0;0;0;0;0;1;0;0;1;5
19897;7;2021;14151.42;0.0;10.0;1.0;0;0;0;0;1;0;0;1;3
19897;8;2021;45095.97;0.0;13.0;2.0;0;0;0;0;1;0;0;1;3
19901;7;2021;704.0;0.0;7.0;1.0;0;0;0;0;1;0;0;1;3
19901;8;2021;2500.1;0.0;5.0;2.0;0;0;0;0;1;0;0;1;3
19910;7;2021;11.0;0.0;2.0;1.0;0;0;0;0;1;0;0;1;3
19910;12;2021;985.7;0.0;9.0;6.0;0;0;0;0;1;0;0;1;5
20007;7;2021;7062.0;0.0;5.0;1.0;0;0;0;0;1;0;0;1;3
